"County","Election District","Election Precinct","Cong","Legs","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Early Voting Votes","Early Voting Votes Against","Election Day Votes","Election Day Votes Against","By Mail Votes","By Mail Votes Against","Prov. Votes","Prov. Votes Against","By Mail 2 Votes","By Mail 2 Votes Against","Total Votes","Total Votes Against"
"08","003","004","01","35A","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","004","01","35A","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","004","01","35A","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","004","01","35A","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","004","01","35A","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","004","01","35A","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","004","01","35A","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","004","01","35A","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","004","01","35A","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","004","01","35A","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","004","01","35A","Other Write-Ins","BOT","President - Vice Pres","","","Y","1","","0","","0","","0","","0","","2",""
"08","003","004","01","35A","Andy Harris","REP","Representative in Congress","01","Y","","120","","118","","24","","6","","26","","294",""
"08","003","004","01","35A","Mia Mason","DEM","Representative in Congress","01","","","32","","13","","25","","6","","28","","104",""
"08","003","004","01","35A","Other Write-Ins","BOT","Representative in Congress","01","","Y","0","","1","","0","","0","","0","","1",""
"08","003","004","01","35A","Danielle Hornberger","REP","County Executive       ","","Y","","117","","118","","22","","7","","27","","291",""
"08","003","004","01","35A","Jeff Kase","DEM","County Executive       ","","","","34","","12","","22","","5","","24","","97",""
"08","003","004","01","35A","Other Write-Ins","BOT","County Executive       ","","","Y","0","","1","","0","","0","","0","","1",""
"08","003","004","01","35A","Bob Meffley","REP","County Council         ","001","Y","","130","","123","","31","","7","","35","","326",""
"08","003","004","01","35A","Other Write-Ins","BOT","County Council         ","001","","Y","2","","1","","0","","0","","0","","3",""
"08","003","004","01","35A","Jackie Gregory","REP","County Council         ","005","Y","","129","","121","","31","","7","","34","","322",""
"08","003","004","01","35A","Other Write-Ins","BOT","County Council         ","005","","Y","2","","3","","0","","0","","1","","6",""
"08","003","004","01","35A","Brynja M. Booth","BOT","Judge Court of Appeals","01","Y","","112","24","95","20","30","5","7","","37","7","281","56"
"08","003","004","01","35A","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","114","19","97","18","30","7","8","","39","7","288","51"
"08","003","004","01","35A","Christopher B. Kehoe","BOT","Judge Special Appeals","01","Y","","108","24","98","17","33","4","8","","35","11","282","56"
"08","003","004","01","35A","Sam Davis","NON","Board of Education","001","","","51","","55","","12","","5","","14","","137",""
"08","003","004","01","35A","Dianne Racine Heath","NON","Board of Education","001","Y","","83","","60","","23","","4","","29","","199",""
"08","003","004","01","35A","Other Write-Ins","NON","Board of Education","001","","Y","0","","1","","0","","0","","0","","1",""
"08","003","004","01","35A","Tierney Farlan Davis","NON","Board of Education","002","Y","","114","","99","","34","","7","","39","","293",""
"08","003","004","01","35A","Other Write-Ins","NON","Board of Education","002","","Y","0","","1","","0","","0","","0","","1",""
"08","003","005","01","35A","Donald J. Trump","REP","President - Vice Pres","","","","141","","122","","28","","7","","41","","339",""
"08","003","005","01","35A","Joe Biden","DEM","President - Vice Pres","","Y","","122","","65","","90","","14","","81","","372",""
"08","003","005","01","35A","Jo Jorgensen","LIB","President - Vice Pres","","","","5","","3","","1","","2","","2","","13",""
"08","003","005","01","35A","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","1","","2","","0","","0","","0","","3",""
"08","003","005","01","35A","Jerome M. Segal","BAR","President - Vice Pres","","","","0","","0","","1","","0","","0","","1",""
"08","003","005","01","35A","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","1","","0","","0","","0","","",""
"08","003","005","01","35A","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Other Write-Ins","BOT","President - Vice Pres","","","Y","1","","2","","0","","0","","0","","4",""
"08","003","005","01","35A","Andy Harris","REP","Representative in Congress","01","Y","","142","","123","","35","","8","","39","","347",""
"08","003","005","01","35A","Mia Mason","DEM","Representative in Congress","01","","","122","","60","","80","","15","","79","","356",""
"08","003","005","01","35A","Other Write-Ins","BOT","Representative in Congress","01","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Danielle Hornberger","REP","County Executive       ","","Y","","137","","121","","35","","8","","38","","339",""
"08","003","005","01","35A","Jeff Kase","DEM","County Executive       ","","","","124","","66","","77","","15","","74","","356",""
"08","003","005","01","35A","Other Write-Ins","BOT","County Executive       ","","","Y","0","","0","","0","","0","","0","","",""
"08","003","005","01","35A","Bob Meffley","REP","County Council         ","001","Y","","182","","149","","65","","11","","63","","470",""
"08","003","005","01","35A","Other Write-Ins","BOT","County Council         ","001","","Y","9","","4","","3","","1","","7","","24",""
"08","003","005","01","35A","Jackie Gregory","REP","County Council         ","005","Y","","179","","140","","58","","10","","60","","447",""
"08","003","005","01","35A","Other Write-Ins","BOT","County Council         ","005","","Y","8","","5","","3","","1","","5","","22",""
"08","003","005","01","35A","Brynja M. Booth","BOT","Judge Court of Appeals","01","Y","","186","34","124","35","84","8","15","4","75","8","484","89"
"08","003","005","01","35A","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","183","34","130","29","86","7","15","4","77","7","491","81"
"08","003","005","01","35A","Christopher B. Kehoe","BOT","Judge Special Appeals","01","Y","","180","35","116","41","85","7","15","4","78","8","474","95"
"08","003","005","01","35A","Sam Davis","NON","Board of Education","001","","","82","","69","","29","","5","","23","","208",""
"08","003","005","01","35A","Dianne Racine Heath","NON","Board of Education","001","Y","","133","","84","","57","","11","","58","","343",""
"08","003","005","01","35A","Other Write-Ins","NON","Board of Education","001","","Y","1","","1","","0","","0","","1","","3",""
"08","003","005","01","35A","Tierney Farlan Davis","NON","Board of Education","002","Y","","186","","136","","77","","15","","73","","487",""
"08","003","005","01","35A","Other Write-Ins","NON","Board of Education","002","","Y","1","","1","","0","","0","","1","","3",""
"08","003","006","01","35A","Donald J. Trump","REP","President - Vice Pres","","","","465","","398","","54","","17","","84","","1018",""
"08","003","006","01","35A","Joe Biden","DEM","President - Vice Pres","","Y","","146","","91","","133","","11","","100","","481",""
"08","003","006","01","35A","Jo Jorgensen","LIB","President - Vice Pres","","","","8","","6","","3","","0","","4","","21",""
"08","003","006","01","35A","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","2","","1","","3","","0","","1","","7",""
"08","003","006","01","35A","Jerome M. Segal","BAR","President - Vice Pres","","","","3","","3","","0","","0","","0","","6",""
"08","003","006","01","35A","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","1","","",""
"08","003","006","01","35A","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","006","01","35A","Other Write-Ins","BOT","President - Vice Pres","","","Y","1","","1","","1","","0","","4","","8",""
"08","003","006","01","35A","Andy Harris","REP","Representative in Congress","01","Y","","460","","388","","69","","15","","102","","1034",""
"08","003","006","01","35A","Mia Mason","DEM","Representative in Congress","01","","","142","","90","","121","","10","","88","","451",""
"08","003","006","01","35A","Other Write-Ins","BOT","Representative in Congress","01","","Y","1","","1","","0","","0","","0","","2",""
"08","003","006","01","35A","Danielle Hornberger","REP","County Executive       ","","Y","","434","","364","","70","","16","","89","","973",""
"08","003","006","01","35A","Jeff Kase","DEM","County Executive       ","","","","173","","114","","118","","9","","98","","512",""
"08","003","006","01","35A","Other Write-Ins","BOT","County Executive       ","","","Y","2","","1","","0","","0","","0","","3",""
"08","003","006","01","35A","Bob Meffley","REP","County Council         ","001","Y","","510","","436","","115","","18","","124","","1203",""
"08","003","006","01","35A","Other Write-Ins","BOT","County Council         ","001","","Y","13","","3","","4","","0","","6","","26",""
"08","003","006","01","35A","Jackie Gregory","REP","County Council         ","005","Y","","514","","418","","104","","18","","120","","1174",""
"08","003","006","01","35A","Other Write-Ins","BOT","County Council         ","005","","Y","11","","6","","5","","0","","5","","27",""
"08","003","006","01","35A","Brynja M. Booth","BOT","Judge Court of Appeals","01","Y","","430","95","313","97","123","24","15","4","121","15","1002","235"
"08","003","006","01","35A","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","445","76","327","85","130","18","16","2","121","14","1039","195"
"08","003","006","01","35A","Christopher B. Kehoe","BOT","Judge Special Appeals","01","Y","","427","96","328","80","123","22","17","1","120","15","1015","214"
"08","003","006","01","35A","Sam Davis","NON","Board of Education","001","","","239","","193","","46","","8","","45","","531",""
"08","003","006","01","35A","Dianne Racine Heath","NON","Board of Education","001","Y","","275","","208","","97","","10","","88","","678",""
"08","003","006","01","35A","Other Write-Ins","NON","Board of Education","001","","Y","3","","1","","2","","0","","1","","7",""
"08","003","006","01","35A","Tierney Farlan Davis","NON","Board of Education","002","Y","","434","","360","","133","","15","","108","","1050",""
"08","003","006","01","35A","Other Write-Ins","NON","Board of Education","002","","Y","4","","4","","1","","0","","2","","11",""
"08","003","007","01","36","Donald J. Trump","REP","President - Vice Pres","","","","230","","274","","43","","18","","64","","629",""
"08","003","007","01","36","Joe Biden","DEM","President - Vice Pres","","Y","","224","","158","","161","","33","","148","","724",""
"08","003","007","01","36","Jo Jorgensen","LIB","President - Vice Pres","","","","3","","3","","2","","0","","7","","15",""
"08","003","007","01","36","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","3","","1","","1","","0","","1","","6",""
"08","003","007","01","36","Jerome M. Segal","BAR","President - Vice Pres","","","","5","","3","","0","","0","","1","","9",""
"08","003","007","01","36","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","003","007","01","36","Other Write-Ins","BOT","President - Vice Pres","","","Y","0","","3","","0","","0","","0","","3",""
"08","003","007","01","36","Andy Harris","REP","Representative in Congress","01","Y","","230","","269","","49","","17","","69","","634",""
"08","003","007","01","36","Mia Mason","DEM","Representative in Congress","01","","","213","","155","","145","","30","","143","","686",""
"08","003","007","01","36","Other Write-Ins","BOT","Representative in Congress","01","","Y","0","","1","","0","","1","","0","","2",""
"08","003","007","01","36","Danielle Hornberger","REP","County Executive       ","","Y","","225","","264","","53","","15","","64","","621",""
"08","003","007","01","36","Jeff Kase","DEM","County Executive       ","","","","221","","158","","136","","33","","143","","691",""
"08","003","007","01","36","Other Write-Ins","BOT","County Executive       ","","","Y","0","","0","","0","","1","","1","","2",""
"08","003","007","01","36","Bob Meffley","REP","County Council         ","001","Y","","285","","335","","106","","29","","119","","874",""
"08","003","007","01","36","Other Write-Ins","BOT","County Council         ","001","","Y","23","","11","","8","","2","","12","","56",""
"08","003","007","01","36","Jackie Gregory","REP","County Council         ","005","Y","","294","","331","","91","","28","","117","","861",""
"08","003","007","01","36","Other Write-Ins","BOT","County Council         ","005","","Y","16","","12","","14","","2","","12","","56",""
"08","003","007","01","36","Brynja M. Booth","BOT","Judge Court of Appeals","01","Y","","288","73","282","65","105","34","28","9","132","32","835","213"
"08","003","007","01","36","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","291","71","271","73","110","34","28","10","134","30","834","218"
"08","003","007","01","36","Christopher B. Kehoe","BOT","Judge Special Appeals","01","Y","","280","79","270","75","107","35","27","10","124","40","808","239"
"08","003","007","01","36","Sam Davis","NON","Board of Education","001","","","141","","152","","43","","19","","49","","404",""
"08","003","007","01","36","Dianne Racine Heath","NON","Board of Education","001","Y","","213","","181","","92","","20","","113","","619",""
"08","003","007","01","36","Other Write-Ins","NON","Board of Education","001","","Y","4","","3","","1","","0","","1","","9",""
"08","003","007","01","36","Tierney Farlan Davis","NON","Board of Education","002","Y","","314","","292","","114","","32","","145","","897",""
"08","003","007","01","36","Other Write-Ins","NON","Board of Education","002","","Y","4","","5","","3","","1","","1","","14",""
"08","004","001","01","35A","Donald J. Trump","REP","President - Vice Pres","","","","706","","700","","119","","29","","164","","1718",""
"08","004","001","01","35A","Joe Biden","DEM","President - Vice Pres","","Y","","309","","184","","448","","28","","257","","1226",""
"08","004","001","01","35A","Jo Jorgensen","LIB","President - Vice Pres","","","","11","","20","","7","","1","","8","","47",""
"08","004","001","01","35A","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","4","","3","","0","","0","","2","","9",""
"08","004","001","01","35A","Jerome M. Segal","BAR","President - Vice Pres","","","","1","","0","","2","","0","","1","","4",""
"08","004","001","01","35A","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","1","","0","","0","","0","","",""
"08","004","001","01","35A","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","001","01","35A","Other Write-Ins","BOT","President - Vice Pres","","","Y","3","","1","","2","","0","","4","","10",""
"08","004","001","01","35A","Andy Harris","REP","Representative in Congress","01","Y","","719","","699","","170","","27","","179","","1794",""
"08","004","001","01","35A","Mia Mason","DEM","Representative in Congress","01","","","289","","183","","393","","25","","241","","1131",""
"08","004","001","01","35A","Other Write-Ins","BOT","Representative in Congress","01","","Y","2","","1","","0","","0","","1","","4",""
"08","004","001","01","35A","Danielle Hornberger","REP","County Executive       ","","Y","","689","","661","","151","","25","","161","","1687",""
"08","004","001","01","35A","Jeff Kase","DEM","County Executive       ","","","","313","","211","","402","","26","","248","","1200",""
"08","004","001","01","35A","Other Write-Ins","BOT","County Executive       ","","","Y","2","","4","","2","","0","","1","","9",""
"08","004","001","01","35A","Bob Meffley","REP","County Council         ","001","Y","","826","","772","","289","","33","","271","","2191",""
"08","004","001","01","35A","Other Write-Ins","BOT","County Council         ","001","","Y","20","","14","","17","","1","","15","","67",""
"08","004","001","01","35A","Jackie Gregory","REP","County Council         ","005","Y","","796","","756","","259","","29","","250","","2090",""
"08","004","001","01","35A","Other Write-Ins","BOT","County Council         ","005","","Y","21","","14","","22","","2","","19","","78",""
"08","004","001","01","35A","Brynja M. Booth","BOT","Judge Court of Appeals","01","Y","","674","159","590","138","357","51","30","8","281","44","1932","400"
"08","004","001","01","35A","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","682","147","617","111","363","42","28","8","290","35","1980","343"
"08","004","001","01","35A","Christopher B. Kehoe","BOT","Judge Special Appeals","01","Y","","655","161","604","121","361","46","29","8","278","40","1927","376"
"08","004","001","01","35A","Sam Davis","NON","Board of Education","001","","","370","","327","","95","","14","","87","","893",""
"08","004","001","01","35A","Dianne Racine Heath","NON","Board of Education","001","Y","","404","","378","","287","","18","","224","","1311",""
"08","004","001","01","35A","Other Write-Ins","NON","Board of Education","001","","Y","2","","3","","1","","0","","0","","6",""
"08","004","001","01","35A","Tierney Farlan Davis","NON","Board of Education","002","Y","","666","","612","","323","","27","","282","","1910",""
"08","004","001","01","35A","Other Write-Ins","NON","Board of Education","002","","Y","5","","4","","0","","0","","1","","10",""
"08","004","002","01","35A","Donald J. Trump","REP","President - Vice Pres","","","","225","","223","","25","","13","","55","","541",""
"08","004","002","01","35A","Joe Biden","DEM","President - Vice Pres","","Y","","243","","166","","189","","34","","168","","800",""
"08","004","002","01","35A","Jo Jorgensen","LIB","President - Vice Pres","","","","13","","7","","0","","0","","2","","22",""
"08","004","002","01","35A","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","5","","3","","0","","0","","1","","9",""
"08","004","002","01","35A","Jerome M. Segal","BAR","President - Vice Pres","","","","3","","0","","0","","0","","0","","3",""
"08","004","002","01","35A","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
