"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Early Votes","Election Night Votes","Mail-In Ballot 1 Votes","Provisional Votes","Mail-In Ballot 2 Votes" 
"02","Anne Arundel County","007-015","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Thomas F. Casey","DEM","","11","45","51","6","7" 
"02","Anne Arundel County","007-015","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christine Marie Celeste","DEM","Y","37","171","175","8","34" 
"02","Anne Arundel County","007-015","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Ginina A. Jackson-Stevenson","DEM","Y","29","135","136","7","32" 
"02","Anne Arundel County","007-015","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","John Robinson","DEM","","8","32","24","2","4" 
"02","Anne Arundel County","007-015","05","33B","Democratic Delegates","05","Shukoor Ahmed (Uncommitted)","DEM","","4","56","18","1","8" 
"02","Anne Arundel County","007-015","05","33B","Democratic Delegates","05","Adrian Boafo (Biden)","DEM","Y","50","179","243","12","41" 
"02","Anne Arundel County","007-015","05","33B","Democratic Delegates","05","Tiffany A. Carlock (Biden)","DEM","Y","55","216","266","15","48" 
"02","Anne Arundel County","007-015","05","33B","Democratic Delegates","05","Courtney Finklea Green (Biden)","DEM","Y","58","205","271","15","47" 
"02","Anne Arundel County","007-015","05","33B","Democratic Delegates","05","Zina Humphries (Biden)","DEM","Y","54","211","264","14","48" 
"02","Anne Arundel County","007-015","05","33B","Democratic Delegates","05","Edward I. Lewis (Biden)","DEM","Y","54","188","237","13","38" 
"02","Anne Arundel County","007-015","05","33B","Democratic Delegates","05","Andrew C. Pruski (Biden)","DEM","Y","50","183","247","16","40" 
"02","Anne Arundel County","007-015","05","33B","Democratic Delegates","05","David M. Salazar (Biden)","DEM","Y","53","183","233","13","39" 
"02","Anne Arundel County","007-015","05","33B","Democratic Delegates","05","Ashley N. Sharp (Biden)","DEM","Y","55","215","267","14","46" 
"02","Anne Arundel County","007-015","05","33B","Democratic Delegates","05","Cindy L. Yoe (Biden)","DEM","Y","52","192","266","14","47" 
"02","Anne Arundel County","007-016","05","21","President - Vice Pres","","Joe Biden","DEM","Y","1","10","8","0","0" 
"02","Anne Arundel County","007-016","05","21","President - Vice Pres","","Dean Phillips","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","President - Vice Pres","","Marianne Williamson","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","0","2","1","0","0" 
"02","Anne Arundel County","007-016","05","21","President - Vice Pres","05","Joe Biden","DEM","Y","1","10","8","0","0" 
"02","Anne Arundel County","007-016","05","21","President - Vice Pres","05","Dean Phillips","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","President - Vice Pres","05","Marianne Williamson","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","President - Vice Pres","05","Uncommitted to any Presidential Candidate","DEM","","0","2","1","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Senator","","Angela Alsobrooks","DEM","Y","1","5","5","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","0","0","1","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Senator","","Marcellus Crews","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Senator","","Brian E. Frydenborg","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Senator","","Scottie J. Griffin","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Senator","","Robert K. Houton","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Senator","","Joseph Perez","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Senator","","Steven Henry Seuferer","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Senator","","David J. Trone","DEM","","0","6","3","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Senator","","Andrew Jaye Wildman","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Congress","05","Quincy Bareebe","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Congress","05","Andrea L. Crooms","DEM","","0","1","1","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Congress","05","Steny Hoyer","DEM","Y","1","8","8","0","0" 
"02","Anne Arundel County","007-016","05","21","U.S. Congress","05","McKayla Wilkes","DEM","","0","1","0","0","0" 
"02","Anne Arundel County","007-016","05","21","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christina Bayne","DEM","","1","2","2","0","0" 
"02","Anne Arundel County","007-016","05","21","Judge Circuit Court","Anne Arundel County Circuit Court 05","Thomas F. Casey","DEM","","0","5","1","0","0" 
"02","Anne Arundel County","007-016","05","21","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christine Marie Celeste","DEM","Y","0","5","3","0","0" 
"02","Anne Arundel County","007-016","05","21","Judge Circuit Court","Anne Arundel County Circuit Court 05","Ginina A. Jackson-Stevenson","DEM","Y","1","4","1","0","0" 
"02","Anne Arundel County","007-016","05","21","Judge Circuit Court","Anne Arundel County Circuit Court 05","John Robinson","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-016","05","21","Democratic Delegates","05","Shukoor Ahmed (Uncommitted)","DEM","","0","1","1","0","0" 
"02","Anne Arundel County","007-016","05","21","Democratic Delegates","05","Adrian Boafo (Biden)","DEM","Y","1","9","4","0","0" 
"02","Anne Arundel County","007-016","05","21","Democratic Delegates","05","Tiffany A. Carlock (Biden)","DEM","Y","1","9","5","0","0" 
"02","Anne Arundel County","007-016","05","21","Democratic Delegates","05","Courtney Finklea Green (Biden)","DEM","Y","1","10","5","0","0" 
"02","Anne Arundel County","007-016","05","21","Democratic Delegates","05","Zina Humphries (Biden)","DEM","Y","1","9","5","0","0" 
"02","Anne Arundel County","007-016","05","21","Democratic Delegates","05","Edward I. Lewis (Biden)","DEM","Y","1","9","4","0","0" 
"02","Anne Arundel County","007-016","05","21","Democratic Delegates","05","Andrew C. Pruski (Biden)","DEM","Y","1","9","5","0","0" 
"02","Anne Arundel County","007-016","05","21","Democratic Delegates","05","David M. Salazar (Biden)","DEM","Y","1","9","4","0","0" 
"02","Anne Arundel County","007-016","05","21","Democratic Delegates","05","Ashley N. Sharp (Biden)","DEM","Y","1","9","5","0","0" 
"02","Anne Arundel County","007-016","05","21","Democratic Delegates","05","Cindy L. Yoe (Biden)","DEM","Y","1","10","5","0","0" 
"02","Anne Arundel County","007-017","05","33B","President - Vice Pres","","Joe Biden","DEM","Y","9","51","69","7","7" 
"02","Anne Arundel County","007-017","05","33B","President - Vice Pres","","Dean Phillips","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-017","05","33B","President - Vice Pres","","Marianne Williamson","DEM","","0","3","1","0","0" 
"02","Anne Arundel County","007-017","05","33B","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","1","8","4","0","0" 
"02","Anne Arundel County","007-017","05","33B","President - Vice Pres","05","Joe Biden","DEM","Y","9","51","69","7","7" 
"02","Anne Arundel County","007-017","05","33B","President - Vice Pres","05","Dean Phillips","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-017","05","33B","President - Vice Pres","05","Marianne Williamson","DEM","","0","3","1","0","0" 
"02","Anne Arundel County","007-017","05","33B","President - Vice Pres","05","Uncommitted to any Presidential Candidate","DEM","","1","8","4","0","0" 
"02","Anne Arundel County","007-017","05","33B","U.S. Senator","","Angela Alsobrooks","DEM","Y","4","32","35","2","6" 
"02","Anne Arundel County","007-017","05","33B","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","0","1","0","0","0" 
"02","Anne Arundel County","007-017","05","33B","U.S. Senator","","Marcellus Crews","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-017","05","33B","U.S. Senator","","Brian E. Frydenborg","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-017","05","33B","U.S. Senator","","Scottie J. Griffin","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-017","05","33B","U.S. Senator","","Robert K. Houton","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-017","05","33B","U.S. Senator","","Joseph Perez","DEM","","0","0","1","0","0" 
"02","Anne Arundel County","007-017","05","33B","U.S. Senator","","Steven Henry Seuferer","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-017","05","33B","U.S. Senator","","David J. Trone","DEM","","6","27","37","4","1" 
"02","Anne Arundel County","007-017","05","33B","U.S. Senator","","Andrew Jaye Wildman","DEM","","0","1","0","0","0" 
"02","Anne Arundel County","007-017","05","33B","U.S. Congress","05","Quincy Bareebe","DEM","","0","4","6","0","0" 
"02","Anne Arundel County","007-017","05","33B","U.S. Congress","05","Andrea L. Crooms","DEM","","1","8","6","0","0" 
"02","Anne Arundel County","007-017","05","33B","U.S. Congress","05","Steny Hoyer","DEM","Y","7","37","58","7","5" 
"02","Anne Arundel County","007-017","05","33B","U.S. Congress","05","McKayla Wilkes","DEM","","1","8","4","0","2" 
"02","Anne Arundel County","007-017","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christina Bayne","DEM","","2","25","32","0","1" 
"02","Anne Arundel County","007-017","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Thomas F. Casey","DEM","","3","11","16","0","1" 
"02","Anne Arundel County","007-017","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christine Marie Celeste","DEM","Y","4","29","39","5","4" 
"02","Anne Arundel County","007-017","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Ginina A. Jackson-Stevenson","DEM","Y","5","27","28","5","3" 
"02","Anne Arundel County","007-017","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","John Robinson","DEM","","0","4","6","0","0" 
"02","Anne Arundel County","007-017","05","33B","Democratic Delegates","05","Shukoor Ahmed (Uncommitted)","DEM","","1","16","12","0","0" 
"02","Anne Arundel County","007-017","05","33B","Democratic Delegates","05","Adrian Boafo (Biden)","DEM","Y","6","39","49","5","5" 
"02","Anne Arundel County","007-017","05","33B","Democratic Delegates","05","Tiffany A. Carlock (Biden)","DEM","Y","7","53","57","6","6" 
"02","Anne Arundel County","007-017","05","33B","Democratic Delegates","05","Courtney Finklea Green (Biden)","DEM","Y","7","53","56","6","6" 
"02","Anne Arundel County","007-017","05","33B","Democratic Delegates","05","Zina Humphries (Biden)","DEM","Y","7","53","54","6","6" 
"02","Anne Arundel County","007-017","05","33B","Democratic Delegates","05","Edward I. Lewis (Biden)","DEM","Y","6","43","45","4","4" 
"02","Anne Arundel County","007-017","05","33B","Democratic Delegates","05","Andrew C. Pruski (Biden)","DEM","Y","6","39","48","5","6" 
"02","Anne Arundel County","007-017","05","33B","Democratic Delegates","05","David M. Salazar (Biden)","DEM","Y","6","41","51","6","4" 
"02","Anne Arundel County","007-017","05","33B","Democratic Delegates","05","Ashley N. Sharp (Biden)","DEM","Y","8","48","54","6","7" 
"02","Anne Arundel County","007-017","05","33B","Democratic Delegates","05","Cindy L. Yoe (Biden)","DEM","Y","6","45","56","6","6" 
"02","Anne Arundel County","007-018","05","21","President - Vice Pres","","Joe Biden","DEM","Y","15","119","88","9","32" 
"02","Anne Arundel County","007-018","05","21","President - Vice Pres","","Dean Phillips","DEM","","0","1","0","0","1" 
"02","Anne Arundel County","007-018","05","21","President - Vice Pres","","Marianne Williamson","DEM","","2","4","1","0","0" 
"02","Anne Arundel County","007-018","05","21","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","2","16","10","2","0" 
"02","Anne Arundel County","007-018","05","21","President - Vice Pres","05","Joe Biden","DEM","Y","15","119","88","9","32" 
"02","Anne Arundel County","007-018","05","21","President - Vice Pres","05","Dean Phillips","DEM","","0","1","0","0","1" 
"02","Anne Arundel County","007-018","05","21","President - Vice Pres","05","Marianne Williamson","DEM","","2","4","1","0","0" 
"02","Anne Arundel County","007-018","05","21","President - Vice Pres","05","Uncommitted to any Presidential Candidate","DEM","","2","16","10","2","0" 
"02","Anne Arundel County","007-018","05","21","U.S. Senator","","Angela Alsobrooks","DEM","Y","10","84","41","7","16" 
"02","Anne Arundel County","007-018","05","21","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","0","1","0","0","0" 
"02","Anne Arundel County","007-018","05","21","U.S. Senator","","Marcellus Crews","DEM","","0","0","1","1","1" 
"02","Anne Arundel County","007-018","05","21","U.S. Senator","","Brian E. Frydenborg","DEM","","1","0","0","0","0" 
"02","Anne Arundel County","007-018","05","21","U.S. Senator","","Scottie J. Griffin","DEM","","0","1","0","0","0" 
"02","Anne Arundel County","007-018","05","21","U.S. Senator","","Robert K. Houton","DEM","","0","0","1","0","0" 
"02","Anne Arundel County","007-018","05","21","U.S. Senator","","Joseph Perez","DEM","","1","0","1","0","0" 
"02","Anne Arundel County","007-018","05","21","U.S. Senator","","Steven Henry Seuferer","DEM","","0","2","1","0","0" 
"02","Anne Arundel County","007-018","05","21","U.S. Senator","","David J. Trone","DEM","","7","48","50","2","15" 
"02","Anne Arundel County","007-018","05","21","U.S. Senator","","Andrew Jaye Wildman","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-018","05","21","U.S. Congress","05","Quincy Bareebe","DEM","","0","14","11","1","8" 
"02","Anne Arundel County","007-018","05","21","U.S. Congress","05","Andrea L. Crooms","DEM","","5","16","8","0","3" 
"02","Anne Arundel County","007-018","05","21","U.S. Congress","05","Steny Hoyer","DEM","Y","13","75","70","6","16" 
"02","Anne Arundel County","007-018","05","21","U.S. Congress","05","McKayla Wilkes","DEM","","1","25","6","4","4" 
"02","Anne Arundel County","007-018","05","21","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christina Bayne","DEM","","3","49","23","4","10" 
"02","Anne Arundel County","007-018","05","21","Judge Circuit Court","Anne Arundel County Circuit Court 05","Thomas F. Casey","DEM","","3","29","19","3","1" 
"02","Anne Arundel County","007-018","05","21","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christine Marie Celeste","DEM","Y","12","69","55","2","17" 
"02","Anne Arundel County","007-018","05","21","Judge Circuit Court","Anne Arundel County Circuit Court 05","Ginina A. Jackson-Stevenson","DEM","Y","14","67","42","4","23" 
"02","Anne Arundel County","007-018","05","21","Judge Circuit Court","Anne Arundel County Circuit Court 05","John Robinson","DEM","","0","11","10","4","2" 
"02","Anne Arundel County","007-018","05","21","Democratic Delegates","05","Shukoor Ahmed (Uncommitted)","DEM","","7","30","9","4","2" 
"02","Anne Arundel County","007-018","05","21","Democratic Delegates","05","Adrian Boafo (Biden)","DEM","Y","13","94","71","8","18" 
"02","Anne Arundel County","007-018","05","21","Democratic Delegates","05","Tiffany A. Carlock (Biden)","DEM","Y","15","119","76","8","26" 
"02","Anne Arundel County","007-018","05","21","Democratic Delegates","05","Courtney Finklea Green (Biden)","DEM","Y","15","108","75","7","23" 
"02","Anne Arundel County","007-018","05","21","Democratic Delegates","05","Zina Humphries (Biden)","DEM","Y","14","115","77","5","25" 
"02","Anne Arundel County","007-018","05","21","Democratic Delegates","05","Edward I. Lewis (Biden)","DEM","Y","15","97","74","5","19" 
"02","Anne Arundel County","007-018","05","21","Democratic Delegates","05","Andrew C. Pruski (Biden)","DEM","Y","15","91","78","6","24" 
"02","Anne Arundel County","007-018","05","21","Democratic Delegates","05","David M. Salazar (Biden)","DEM","Y","13","93","74","6","18" 
"02","Anne Arundel County","007-018","05","21","Democratic Delegates","05","Ashley N. Sharp (Biden)","DEM","Y","16","108","77","8","25" 
"02","Anne Arundel County","007-018","05","21","Democratic Delegates","05","Cindy L. Yoe (Biden)","DEM","Y","15","104","77","5","23" 
"02","Anne Arundel County","007-019","05","30B","President - Vice Pres","","Joe Biden","DEM","Y","16","51","70","18","12" 
"02","Anne Arundel County","007-019","05","30B","President - Vice Pres","","Dean Phillips","DEM","","0","3","0","0","0" 
"02","Anne Arundel County","007-019","05","30B","President - Vice Pres","","Marianne Williamson","DEM","","0","0","1","0","1" 
"02","Anne Arundel County","007-019","05","30B","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","1","7","5","2","0" 
"02","Anne Arundel County","007-019","05","30B","President - Vice Pres","05","Joe Biden","DEM","Y","16","51","70","18","12" 
"02","Anne Arundel County","007-019","05","30B","President - Vice Pres","05","Dean Phillips","DEM","","0","3","0","0","0" 
"02","Anne Arundel County","007-019","05","30B","President - Vice Pres","05","Marianne Williamson","DEM","","0","0","1","0","1" 
"02","Anne Arundel County","007-019","05","30B","President - Vice Pres","05","Uncommitted to any Presidential Candidate","DEM","","1","7","5","2","0" 
"02","Anne Arundel County","007-019","05","30B","U.S. Senator","","Angela Alsobrooks","DEM","Y","6","26","23","6","7" 
"02","Anne Arundel County","007-019","05","30B","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-019","05","30B","U.S. Senator","","Marcellus Crews","DEM","","0","1","0","0","1" 
"02","Anne Arundel County","007-019","05","30B","U.S. Senator","","Brian E. Frydenborg","DEM","","0","0","1","0","0" 
"02","Anne Arundel County","007-019","05","30B","U.S. Senator","","Scottie J. Griffin","DEM","","0","0","1","1","0" 
"02","Anne Arundel County","007-019","05","30B","U.S. Senator","","Robert K. Houton","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-019","05","30B","U.S. Senator","","Joseph Perez","DEM","","0","1","0","0","0" 
"02","Anne Arundel County","007-019","05","30B","U.S. Senator","","Steven Henry Seuferer","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-019","05","30B","U.S. Senator","","David J. Trone","DEM","","10","31","49","12","5" 
"02","Anne Arundel County","007-019","05","30B","U.S. Senator","","Andrew Jaye Wildman","DEM","","0","0","0","2","0" 
"02","Anne Arundel County","007-019","05","30B","U.S. Congress","05","Quincy Bareebe","DEM","","3","0","1","2","1" 
"02","Anne Arundel County","007-019","05","30B","U.S. Congress","05","Andrea L. Crooms","DEM","","0","3","8","0","1" 
"02","Anne Arundel County","007-019","05","30B","U.S. Congress","05","Steny Hoyer","DEM","Y","12","50","64","16","7" 
"02","Anne Arundel County","007-019","05","30B","U.S. Congress","05","McKayla Wilkes","DEM","","2","6","2","3","3" 
"02","Anne Arundel County","007-019","05","30B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christina Bayne","DEM","","5","10","22","5","4" 
"02","Anne Arundel County","007-019","05","30B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Thomas F. Casey","DEM","","3","9","17","5","2" 
"02","Anne Arundel County","007-019","05","30B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christine Marie Celeste","DEM","Y","10","25","45","12","7" 
"02","Anne Arundel County","007-019","05","30B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Ginina A. Jackson-Stevenson","DEM","Y","7","26","29","7","3" 
"02","Anne Arundel County","007-019","05","30B","Judge Circuit Court","Anne Arundel County Circuit Court 05","John Robinson","DEM","","2","4","9","2","1" 
"02","Anne Arundel County","007-019","05","30B","Democratic Delegates","05","Shukoor Ahmed (Uncommitted)","DEM","","2","10","4","4","0" 
"02","Anne Arundel County","007-019","05","30B","Democratic Delegates","05","Adrian Boafo (Biden)","DEM","Y","13","39","44","16","7" 
"02","Anne Arundel County","007-019","05","30B","Democratic Delegates","05","Tiffany A. Carlock (Biden)","DEM","Y","15","46","57","18","11" 
"02","Anne Arundel County","007-019","05","30B","Democratic Delegates","05","Courtney Finklea Green (Biden)","DEM","Y","14","40","55","17","11" 
"02","Anne Arundel County","007-019","05","30B","Democratic Delegates","05","Zina Humphries (Biden)","DEM","Y","15","43","52","17","11" 
"02","Anne Arundel County","007-019","05","30B","Democratic Delegates","05","Edward I. Lewis (Biden)","DEM","Y","10","37","46","17","7" 
"02","Anne Arundel County","007-019","05","30B","Democratic Delegates","05","Andrew C. Pruski (Biden)","DEM","Y","12","40","48","16","8" 
"02","Anne Arundel County","007-019","05","30B","Democratic Delegates","05","David M. Salazar (Biden)","DEM","Y","11","40","49","16","8" 
"02","Anne Arundel County","007-019","05","30B","Democratic Delegates","05","Ashley N. Sharp (Biden)","DEM","Y","11","43","56","18","11" 
"02","Anne Arundel County","007-019","05","30B","Democratic Delegates","05","Cindy L. Yoe (Biden)","DEM","Y","15","42","54","14","11" 
"02","Anne Arundel County","007-020","05","33B","President - Vice Pres","","Joe Biden","DEM","Y","22","90","61","8","7" 
"02","Anne Arundel County","007-020","05","33B","President - Vice Pres","","Dean Phillips","DEM","","0","6","0","0","0" 
"02","Anne Arundel County","007-020","05","33B","President - Vice Pres","","Marianne Williamson","DEM","","0","4","3","0","3" 
"02","Anne Arundel County","007-020","05","33B","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","2","16","3","0","2" 
"02","Anne Arundel County","007-020","05","33B","President - Vice Pres","05","Joe Biden","DEM","Y","22","90","61","8","7" 
"02","Anne Arundel County","007-020","05","33B","President - Vice Pres","05","Dean Phillips","DEM","","0","6","0","0","0" 
"02","Anne Arundel County","007-020","05","33B","President - Vice Pres","05","Marianne Williamson","DEM","","0","4","3","0","3" 
"02","Anne Arundel County","007-020","05","33B","President - Vice Pres","05","Uncommitted to any Presidential Candidate","DEM","","2","16","3","0","2" 
"02","Anne Arundel County","007-020","05","33B","U.S. Senator","","Angela Alsobrooks","DEM","Y","10","57","37","3","6" 
"02","Anne Arundel County","007-020","05","33B","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","0","1","0","0","0" 
"02","Anne Arundel County","007-020","05","33B","U.S. Senator","","Marcellus Crews","DEM","","1","1","0","0","0" 
"02","Anne Arundel County","007-020","05","33B","U.S. Senator","","Brian E. Frydenborg","DEM","","0","2","0","0","1" 
"02","Anne Arundel County","007-020","05","33B","U.S. Senator","","Scottie J. Griffin","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-020","05","33B","U.S. Senator","","Robert K. Houton","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-020","05","33B","U.S. Senator","","Joseph Perez","DEM","","0","1","0","0","1" 
"02","Anne Arundel County","007-020","05","33B","U.S. Senator","","Steven Henry Seuferer","DEM","","0","1","0","0","0" 
"02","Anne Arundel County","007-020","05","33B","U.S. Senator","","David J. Trone","DEM","","13","50","27","5","3" 
"02","Anne Arundel County","007-020","05","33B","U.S. Senator","","Andrew Jaye Wildman","DEM","","0","1","0","0","0" 
"02","Anne Arundel County","007-020","05","33B","U.S. Congress","05","Quincy Bareebe","DEM","","1","13","5","0","1" 
"02","Anne Arundel County","007-020","05","33B","U.S. Congress","05","Andrea L. Crooms","DEM","","2","10","6","3","2" 
"02","Anne Arundel County","007-020","05","33B","U.S. Congress","05","Steny Hoyer","DEM","Y","19","72","44","5","6" 
"02","Anne Arundel County","007-020","05","33B","U.S. Congress","05","McKayla Wilkes","DEM","","2","16","6","0","2" 
"02","Anne Arundel County","007-020","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christina Bayne","DEM","","4","48","21","6","5" 
"02","Anne Arundel County","007-020","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Thomas F. Casey","DEM","","5","14","8","1","3" 
"02","Anne Arundel County","007-020","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christine Marie Celeste","DEM","Y","13","65","33","4","7" 
"02","Anne Arundel County","007-020","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","Ginina A. Jackson-Stevenson","DEM","Y","17","57","27","2","6" 
"02","Anne Arundel County","007-020","05","33B","Judge Circuit Court","Anne Arundel County Circuit Court 05","John Robinson","DEM","","1","11","7","2","0" 
"02","Anne Arundel County","007-020","05","33B","Democratic Delegates","05","Shukoor Ahmed (Uncommitted)","DEM","","6","29","4","0","7" 
"02","Anne Arundel County","007-020","05","33B","Democratic Delegates","05","Adrian Boafo (Biden)","DEM","Y","18","74","40","7","6" 
"02","Anne Arundel County","007-020","05","33B","Democratic Delegates","05","Tiffany A. Carlock (Biden)","DEM","Y","17","93","47","8","6" 
"02","Anne Arundel County","007-020","05","33B","Democratic Delegates","05","Courtney Finklea Green (Biden)","DEM","Y","19","86","44","8","7" 
"02","Anne Arundel County","007-020","05","33B","Democratic Delegates","05","Zina Humphries (Biden)","DEM","Y","18","85","44","8","7" 
"02","Anne Arundel County","007-020","05","33B","Democratic Delegates","05","Edward I. Lewis (Biden)","DEM","Y","17","80","40","8","4" 
"02","Anne Arundel County","007-020","05","33B","Democratic Delegates","05","Andrew C. Pruski (Biden)","DEM","Y","17","69","38","8","5" 
"02","Anne Arundel County","007-020","05","33B","Democratic Delegates","05","David M. Salazar (Biden)","DEM","Y","16","72","37","8","5" 
"02","Anne Arundel County","007-020","05","33B","Democratic Delegates","05","Ashley N. Sharp (Biden)","DEM","Y","18","83","45","8","8" 
"02","Anne Arundel County","007-020","05","33B","Democratic Delegates","05","Cindy L. Yoe (Biden)","DEM","Y","19","81","44","8","7" 
"02","Anne Arundel County","007-021","05","30B","President - Vice Pres","","Joe Biden","DEM","Y","31","59","101","10","16" 
"02","Anne Arundel County","007-021","05","30B","President - Vice Pres","","Dean Phillips","DEM","","2","1","4","0","0" 
"02","Anne Arundel County","007-021","05","30B","President - Vice Pres","","Marianne Williamson","DEM","","0","2","0","0","4" 
"02","Anne Arundel County","007-021","05","30B","President - Vice Pres","","Uncommitted to any Presidential Candidate","DEM","","5","6","18","0","1" 
"02","Anne Arundel County","007-021","05","30B","President - Vice Pres","05","Joe Biden","DEM","Y","31","59","101","10","16" 
"02","Anne Arundel County","007-021","05","30B","President - Vice Pres","05","Dean Phillips","DEM","","2","1","4","0","0" 
"02","Anne Arundel County","007-021","05","30B","President - Vice Pres","05","Marianne Williamson","DEM","","0","2","0","0","4" 
"02","Anne Arundel County","007-021","05","30B","President - Vice Pres","05","Uncommitted to any Presidential Candidate","DEM","","5","6","18","0","1" 
"02","Anne Arundel County","007-021","05","30B","U.S. Senator","","Angela Alsobrooks","DEM","Y","14","29","46","8","12" 
"02","Anne Arundel County","007-021","05","30B","U.S. Senator","","Michael W. Cobb, Sr.","DEM","","1","0","0","0","0" 
"02","Anne Arundel County","007-021","05","30B","U.S. Senator","","Marcellus Crews","DEM","","0","0","0","0","0" 
"02","Anne Arundel County","007-021","05","30B","U.S. Senator","","Brian E. Frydenborg","DEM","","0","1","0","0","0" 
"02","Anne Arundel County","007-021","05","30B","U.S. Senator","","Scottie J. Griffin","DEM","","0","0","1","0","0" 
"02","Anne Arundel County","007-021","05","30B","U.S. Senator","","Robert K. Houton","DEM","","0","1","1","0","0" 
"02","Anne Arundel County","007-021","05","30B","U.S. Senator","","Joseph Perez","DEM","","0","1","1","0","0" 
"02","Anne Arundel County","007-021","05","30B","U.S. Senator","","Steven Henry Seuferer","DEM","","0","1","2","0","0" 
"02","Anne Arundel County","007-021","05","30B","U.S. Senator","","David J. Trone","DEM","","22","35","69","2","9" 
"02","Anne Arundel County","007-021","05","30B","U.S. Senator","","Andrew Jaye Wildman","DEM","","1","1","0","0","0" 
"02","Anne Arundel County","007-021","05","30B","U.S. Congress","05","Quincy Bareebe","DEM","","3","2","4","0","2" 
"02","Anne Arundel County","007-021","05","30B","U.S. Congress","05","Andrea L. Crooms","DEM","","2","3","5","2","0" 
"02","Anne Arundel County","007-021","05","30B","U.S. Congress","05","Steny Hoyer","DEM","Y","30","60","105","5","17" 
"02","Anne Arundel County","007-021","05","30B","U.S. Congress","05","McKayla Wilkes","DEM","","1","1","9","3","2" 
